global_query_id,map_id,query_id,profile_name,difficulty_bucket,distance_bin_key,distance_min_m,distance_max_m,map_seed,query_seed,start,goal,euclidean_distance_m,teacher_success,teacher_failure_reason,teacher_time_s,teacher_expansions,teacher_path_length_m,teacher_path_pose_count,label_attempted,label_success,label_failure_reason,label_sample_count,total_segment_count,label_candidate_checks
106,2,26,easy_d00,Easy,d16_20,16.0,20.0,20360622,20462646,"[6.5, 25.6, -0.9101942695168345]","[18.7, 9.9, -0.9101942695168345]",19.882907232092595,False,timeout,2.511401653289795,729,0.0,0,False,False,,0,0,0
107,2,27,easy_d00,Easy,d20_inf,20.0,,20360622,20462647,"[24.3, 7.1000000000000005, 2.6930098182194286]","[2.9000000000000004, 17.400000000000002, 2.6930098182194286]",23.74973684064731,True,,0.6134438514709473,17,24.16270699099253,244,True,True,,2,3,125
108,2,28,easy_d00,Easy,d08_12,8.0,12.0,20360622,20462648,"[16.0, 26.700000000000003, -0.008695433011778688]","[27.5, 26.6, -0.008695433011778688]",11.500434774390053,True,,0.6196744441986084,57,11.549131426147355,118,True,True,,2,3,51
109,2,29,easy_d00,Easy,d12_16,12.0,16.0,20360622,20462649,"[0.9, 6.300000000000001, 1.3694792184202558]","[3.9000000000000004, 21.0, 1.3694792184202558]",15.002999700059984,True,,0.5280642509460449,1,15.002999700059984,152,True,True,,1,2,39
110,2,30,easy_d00,Easy,d16_20,16.0,20.0,20360622,20462650,"[23.900000000000002, 3.6, 1.4464413322481353]","[26.0, 20.400000000000002, 1.4464413322481353]",16.930741271426953,True,,0.3659217357635498,89,17.009963213654824,173,True,True,,2,3,57
111,2,31,easy_d00,Easy,d20_inf,20.0,,20360622,20462651,"[5.300000000000001, 27.3, -1.199397166009648]","[12.700000000000001, 8.3, -1.199397166009648]",20.390193721492693,True,,0.8328883647918701,265,20.884020466252455,211,True,True,,3,4,172
112,2,32,easy_d00,Easy,d08_12,8.0,12.0,20360622,20462652,"[28.6, 22.0, 2.6656505821108345]","[18.900000000000002, 27.0, 2.6656505821108345]",10.912836478203088,True,,0.38998985290527344,1,10.912836478203088,111,True,True,,1,2,18
113,2,33,easy_d00,Easy,d12_16,12.0,16.0,20360622,20462653,"[9.5, 21.5, -1.5771253562110985]","[9.4, 5.7, -1.5771253562110985]",15.800316452527147,True,,2.455780267715454,941,15.863549679245033,161,True,True,,2,3,68
114,2,34,easy_d00,Easy,d16_20,16.0,20.0,20360622,20462654,"[21.6, 29.1, -2.0399840453194766]","[14.3, 14.700000000000001, -2.0399840453194766]",16.14465855941215,False,open_set_exhausted,0.2958207130432129,2,0.0,0,False,False,,0,0,0
115,2,35,easy_d00,Easy,d20_inf,20.0,,20360622,20462655,"[15.100000000000001, 23.8, -2.0624538497668627]","[5.300000000000001, 5.5, -2.0624538497668627]",20.75885353289049,True,,0.9653964042663574,129,22.11393290878807,224,True,True,,2,3,106
116,2,36,easy_d00,Easy,d08_12,8.0,12.0,20360622,20462656,"[1.5, 7.7, 1.2969542905677538]","[4.0, 16.6, 1.2969542905677538]",9.244457799135654,True,,0.44847536087036133,29,9.601202005653535,98,True,True,,1,2,11
117,2,37,easy_d00,Easy,d12_16,12.0,16.0,20360622,20462657,"[0.9, 25.200000000000003, -1.0929652718027818]","[6.7, 14.0, -1.0929652718027818]",12.61269202034205,True,,0.5231895446777344,1,12.61269202034205,128,True,True,,1,2,27
118,2,38,easy_d00,Easy,d16_20,16.0,20.0,20360622,20462658,"[24.6, 15.9, -2.6661808814392285]","[7.7, 7.2, -2.6661808814392285]",19.007893097342485,True,,0.5797598361968994,17,19.238684467202393,195,True,True,,2,3,79
119,2,39,easy_d00,Easy,d20_inf,20.0,,20360622,20462659,"[3.7, 18.8, -0.5028432109278608]","[23.700000000000003, 7.800000000000001, -0.5028432109278608]",22.825424421026657,False,timeout,2.500535011291504,933,0.0,0,False,False,,0,0,0
120,3,0,easy_d01,Easy,d08_12,8.0,12.0,20360623,20463620,"[23.5, 9.9, -2.321725389192837]","[17.900000000000002, 3.9000000000000004, -2.321725389192837]",8.207313811473275,True,,0.4151902198791504,1,8.207313811473275,84,True,True,,1,2,5
121,3,1,easy_d01,Easy,d12_16,12.0,16.0,20360623,20463621,"[17.7, 20.6, -1.8845789223300171]","[12.8, 5.5, -1.8845789223300171]",15.875137794677563,True,,0.39065098762512207,1,15.875137794677563,160,True,True,,1,2,43
122,3,2,easy_d01,Easy,d16_20,16.0,20.0,20360623,20463622,"[3.1, 27.8, -0.812418612584713]","[15.700000000000001, 14.5, -0.812418612584713]",18.320753259623363,False,timeout,2.5019657611846924,907,0.0,0,False,False,,0,0,0
123,3,3,easy_d01,Easy,d20_inf,20.0,,20360623,20463623,"[28.0, 27.200000000000003, -2.1423710545481525]","[14.3, 5.9, -2.1423710545481525]",25.325481239257826,False,timeout,2.5005640983581543,1624,0.0,0,False,False,,0,0,0
124,3,4,easy_d01,Easy,d08_12,8.0,12.0,20360623,20463624,"[15.700000000000001, 9.4, 0.3376222373884323]","[25.1, 12.700000000000001, 0.3376222373884323]",9.962429422585638,True,,0.29690980911254883,1,9.962429422585638,101,True,True,,1,2,13
125,3,5,easy_d01,Easy,d12_16,12.0,16.0,20360623,20463625,"[6.300000000000001, 19.400000000000002, -1.7879076415298019]","[3.3000000000000003, 5.800000000000001, -1.7879076415298019]",13.92695228684295,True,,0.6249380111694336,77,14.12778363949633,144,True,True,,2,3,49
126,3,6,easy_d01,Easy,d16_20,16.0,20.0,20360623,20463626,"[23.8, 8.700000000000001, 2.026133877782911]","[16.7, 23.200000000000003, 2.026133877782911]",16.144968256394932,True,,0.5589883327484131,120,16.442429324983642,167,True,True,,2,3,92
127,3,7,easy_d01,Easy,d20_inf,20.0,,20360623,20463627,"[4.800000000000001, 29.3, -0.9453112865556675]","[17.8, 11.3, -0.9453112865556675]",22.20360331117452,True,,1.4553196430206299,1209,23.42535354961733,238,True,True,,2,3,123
128,3,8,easy_d01,Easy,d08_12,8.0,12.0,20360623,20463628,"[5.4, 7.7, -0.009708432834108865]","[15.700000000000001, 7.6000000000000005, -0.009708432834108865]",10.300485425454474,True,,0.8247973918914795,477,10.399177382623877,107,True,True,,1,2,24
129,3,9,easy_d01,Easy,d12_16,12.0,16.0,20360623,20463629,"[19.5, 18.5, -2.28385715965375]","[9.9, 7.4, -2.28385715965375]",14.67548977036201,True,,1.020777702331543,381,14.833570455205898,151,True,True,,1,2,38
130,3,10,easy_d01,Easy,d16_20,16.0,20.0,20360623,20463630,"[24.400000000000002, 11.5, 1.9423141819416054]","[18.400000000000002, 26.900000000000002, 1.9423141819416054]",16.527552752903258,True,,0.9338853359222412,232,17.142476310820456,175,True,False,short_progress,0,0,122
131,3,11,easy_d01,Easy,d20_inf,20.0,,20360623,20463631,"[0.8, 5.7, 0.5906203986148851]","[27.200000000000003, 23.400000000000002, 0.5906203986148851]",31.78443015062564,True,,0.3342421054840088,17,31.836974127398804,321,True,True,,4,5,369
132,3,12,easy_d01,Easy,d08_12,8.0,12.0,20360623,20463632,"[15.5, 19.5, 0.5729661428887062]","[24.8, 25.5, 0.5729661428887062]",11.06752004741803,True,,0.5227642059326172,1,11.06752004741803,112,True,True,,1,2,19
133,3,13,easy_d01,Easy,d12_16,12.0,16.0,20360623,20463633,"[3.8000000000000003, 15.4, -0.6835297784226557]","[16.2, 5.300000000000001, -0.6835297784226557]",15.9928108848945,True,,0.5707848072052002,1,15.9928108848945,161,True,True,,1,2,43
134,3,14,easy_d01,Easy,d16_20,16.0,20.0,20360623,20463634,"[5.800000000000001, 23.6, -1.1666318131088615]","[12.9, 7.0, -1.1666318131088615]",18.054639292990597,True,,0.5792098045349121,33,18.390011515234722,187,True,True,,2,3,71
135,3,15,easy_d01,Easy,d20_inf,20.0,,20360623,20463635,"[21.1, 28.1, -1.4936550229080106]","[22.700000000000003, 7.4, -1.4936550229080106]",20.761743664731057,True,,2.2505319118499756,1105,21.37913465240173,218,True,True,,2,3,99
136,3,16,easy_d01,Easy,d08_12,8.0,12.0,20360623,20463636,"[12.9, 13.8, 1.7201189874885938]","[11.200000000000001, 25.1, 1.7201189874885938]",11.427160627207444,True,,0.5695657730102539,25,11.467952162340843,117,True,True,,1,2,21
137,3,17,easy_d01,Easy,d12_16,12.0,16.0,20360623,20463637,"[25.900000000000002, 2.9000000000000004, 2.065683769225971]","[19.1, 15.5, 2.065683769225971]",14.317821063276353,False,timeout,2.505030632019043,784,0.0,0,False,False,,0,0,0
138,3,18,easy_d01,Easy,d16_20,16.0,20.0,20360623,20463638,"[23.900000000000002, 6.300000000000001, 1.2397002500907646]","[29.400000000000002, 22.3, 1.2397002500907646]",16.91892431568863,True,,0.8929233551025391,127,17.79906744262695,180,True,True,,2,3,73
139,3,19,easy_d01,Easy,d20_inf,20.0,,20360623,20463639,"[4.7, 5.1000000000000005, 0.40685256808595516]","[29.3, 15.700000000000001, 0.40685256808595516]",26.78656379605268,True,,0.5679328441619873,33,27.149164201602254,274,True,True,,3,4,196
140,3,20,easy_d01,Easy,d08_12,8.0,12.0,20360623,20463640,"[17.3, 14.4, 0.2798171085232434]","[26.0, 16.900000000000002, 0.2798171085232434]",9.052071586106685,True,,0.5073268413543701,1,9.052071586106685,92,True,True,,1,2,9
141,3,21,easy_d01,Easy,d12_16,12.0,16.0,20360623,20463641,"[21.700000000000003, 17.400000000000002, -2.476684236180507]","[9.200000000000001, 7.6000000000000005, -2.476684236180507]",15.883639381451596,False,timeout,2.5008738040924072,977,0.0,0,False,False,,0,0,0
142,3,22,easy_d01,Easy,d16_20,16.0,20.0,20360623,20463642,"[26.900000000000002, 8.700000000000001, 2.9820409326565334]","[9.5, 11.5, 2.9820409326565334]",17.623847480048166,True,,0.9911632537841797,202,17.81932666692573,180,True,True,,2,3,79
143,3,23,easy_d01,Easy,d20_inf,20.0,,20360623,20463643,"[1.9000000000000001, 3.4000000000000004, 0.24596291477753626]","[25.8, 9.4, 0.24596291477753626]",24.64163143949686,True,,0.6008613109588623,49,24.724666729814203,250,True,True,,3,4,223
144,3,24,easy_d01,Easy,d08_12,8.0,12.0,20360623,20463644,"[26.8, 13.9, 2.1740261797195815]","[20.6, 22.900000000000002, 2.1740261797195815]",10.928860873851402,True,,2.2129757404327393,695,11.149804666693,115,True,False,short_progress,0,0,43
145,3,25,easy_d01,Easy,d12_16,12.0,16.0,20360623,20463645,"[9.600000000000001, 13.600000000000001, 2.2502101322027452]","[1.2000000000000002, 24.0, 2.2502101322027452]",13.368619973654724,True,,0.45612454414367676,9,13.381462896609534,136,True,True,,2,3,87
146,3,26,easy_d01,Easy,d16_20,16.0,20.0,20360623,20463646,"[27.900000000000002, 11.3, 2.323419345788269]","[16.1, 23.900000000000002, 2.323419345788269]",17.262676501632072,True,,0.5136764049530029,1,17.262676501632072,174,True,True,,2,3,59
147,3,27,easy_d01,Easy,d20_inf,20.0,,20360623,20463647,"[3.4000000000000004, 23.200000000000003, -0.24597966379353012]","[26.900000000000002, 17.3, -0.24597966379353012]",24.229321080046795,True,,0.5889759063720703,49,24.291134978174323,246,True,True,,3,4,187
148,3,28,easy_d01,Easy,d08_12,8.0,12.0,20360623,20463648,"[22.200000000000003, 15.8, 1.2029246563837432]","[25.900000000000002, 25.400000000000002, 1.2029246563837432]",10.288342918079666,True,,0.5020923614501953,1,10.288342918079666,104,True,True,,1,2,15
149,3,29,easy_d01,Easy,d12_16,12.0,16.0,20360623,20463649,"[11.9, 2.4000000000000004, 0.05463307923935944]","[24.700000000000003, 3.1, 0.05463307923935944]",12.819126335285102,False,timeout,2.5059025287628174,1057,0.0,0,False,False,,0,0,0
150,3,30,easy_d01,Easy,d16_20,16.0,20.0,20360623,20463650,"[1.6, 10.9, 1.0681776331510944]","[11.0, 28.0, 1.0681776331510944]",19.513328778042972,True,,0.7062361240386963,65,20.35809201946432,207,True,True,,2,3,89
151,3,31,easy_d01,Easy,d20_inf,20.0,,20360623,20463651,"[4.0, 24.0, -0.9290953960750344]","[17.3, 6.2, -0.9290953960750344]",22.22003600357119,False,timeout,2.500117778778076,801,0.0,0,False,False,,0,0,0
152,3,32,easy_d01,Easy,d08_12,8.0,12.0,20360623,20463652,"[26.700000000000003, 6.7, 1.2908465042711057]","[29.0, 14.700000000000001, 1.2908465042711057]",8.324061508662702,True,,0.4306325912475586,1,8.324061508662702,85,True,True,,1,2,5
153,3,33,easy_d01,Easy,d12_16,12.0,16.0,20360623,20463653,"[3.9000000000000004, 17.2, 1.0164888305933455]","[10.4, 27.700000000000003, 1.0164888305933455]",12.349089035228472,True,,1.0901000499725342,169,13.322000711077337,137,True,False,short_progress,0,0,120
154,3,34,easy_d01,Easy,d16_20,16.0,20.0,20360623,20463654,"[23.1, 2.5, 1.8907706841251544]","[17.5, 19.400000000000002, 1.8907706841251544]",17.80365131089688,True,,0.7016324996948242,1,17.80365131089688,180,True,True,,2,3,65
155,3,35,easy_d01,Easy,d20_inf,20.0,,20360623,20463655,"[1.5, 7.7, -0.2882265334475879]","[21.400000000000002, 1.8, -0.2882265334475879]",20.75620389184882,True,,0.9163014888763428,162,21.20223993452015,214,True,True,,2,3,109
156,3,36,easy_d01,Easy,d08_12,8.0,12.0,20360623,20463656,"[12.100000000000001, 11.9, 2.654140018403917]","[3.8000000000000003, 16.3, 2.654140018403917]",9.39414711402797,True,,0.9159595966339111,79,9.802631976496695,101,True,True,,1,2,22
157,3,37,easy_d01,Easy,d12_16,12.0,16.0,20360623,20463657,"[7.5, 17.2, 0.4601015245737676]","[18.8, 22.8, 0.4601015245737676]",12.611502686040234,True,,0.727912187576294,1,12.611502686040234,128,True,True,,1,2,27
158,3,38,easy_d01,Easy,d16_20,16.0,20.0,20360623,20463658,"[6.4, 28.1, -0.055498505245716895]","[26.200000000000003, 27.0, -0.055498505245716895]",19.830532015051947,False,timeout,2.5010364055633545,698,0.0,0,False,False,,0,0,0
159,3,39,easy_d01,Easy,d20_inf,20.0,,20360623,20463659,"[5.7, 17.2, -0.9551764373657866]","[17.3, 0.8, -0.9551764373657866]",20.08780724718355,False,timeout,2.500046730041504,706,0.0,0,False,False,,0,0,0
160,4,0,easy_d00,Easy,d08_12,8.0,12.0,20360624,20464620,"[28.900000000000002, 6.5, -2.7251540363982016]","[18.5, 1.9000000000000001, -2.7251540363982016]",11.371895180663602,True,,0.6616733074188232,113,11.659814348272562,120,True,True,,2,3,29
161,4,1,easy_d00,Easy,d12_16,12.0,16.0,20360624,20464621,"[13.5, 6.800000000000001, -0.34302394042070344]","[27.5, 1.8, -0.34302394042070344]",14.866068747318506,True,,0.5137917995452881,81,15.055297758183455,154,True,True,,2,3,93
162,4,2,easy_d00,Easy,d16_20,16.0,20.0,20360624,20464622,"[26.400000000000002, 8.200000000000001, 1.4944742780498812]","[27.700000000000003, 25.200000000000003, 1.4944742780498812]",17.04963342714441,True,,0.7234108448028564,153,17.254266749638308,175,True,False,short_progress,0,0,131
163,4,3,easy_d00,Easy,d20_inf,20.0,,20360624,20464623,"[22.200000000000003, 27.3, -1.534937265300558]","[23.0, 5.0, -1.534937265300558]",22.314345161801185,True,,0.5391826629638672,9,22.3427625265852,226,True,True,,2,3,109
164,4,4,easy_d00,Easy,d08_12,8.0,12.0,20360624,20464624,"[5.800000000000001, 14.0, 0.8667000350058449]","[12.0, 21.3, 0.8667000350058449]",9.577577981932594,True,,0.5262618064880371,1,9.577577981932594,97,True,True,,1,2,11
165,4,5,easy_d00,Easy,d12_16,12.0,16.0,20360624,20464625,"[17.3, 17.5, -2.2092786571493344]","[7.800000000000001, 4.7, -2.2092786571493344]",15.940200751558935,True,,0.44883251190185547,1,15.940200751558935,161,True,True,,1,2,43
166,4,6,easy_d00,Easy,d16_20,16.0,20.0,20360624,20464626,"[19.6, 27.200000000000003, -2.097007191840056]","[9.9, 10.5, -2.097007191840056]",19.31269012851395,True,,0.6162481307983398,25,19.802307880307193,200,True,True,,2,3,83
167,4,7,easy_d00,Easy,d20_inf,20.0,,20360624,20464627,"[27.0, 24.5, -3.0750244898139694]","[4.5, 23.0, -3.0750244898139694]",22.54994456755936,False,timeout,2.5048916339874268,849,0.0,0,False,False,,0,0,0
168,4,8,easy_d00,Easy,d08_12,8.0,12.0,20360624,20464628,"[26.700000000000003, 15.0, 1.640856909433352]","[25.900000000000002, 26.400000000000002, 1.640856909433352]",11.428035701729325,True,,0.7395923137664795,89,11.487849478657658,117,True,True,,1,2,21
169,4,9,easy_d00,Easy,d12_16,12.0,16.0,20360624,20464629,"[5.7, 16.2, 0.722979353401491]","[17.6, 26.700000000000003, 0.722979353401491]",15.870097668256491,False,timeout,2.5003786087036133,587,0.0,0,False,False,,0,0,0
170,4,10,easy_d00,Easy,d16_20,16.0,20.0,20360624,20464630,"[9.8, 9.1, 0.852524051599549]","[20.900000000000002, 21.8, 0.852524051599549]",16.867127793433003,False,timeout,2.505194902420044,631,0.0,0,False,False,,0,0,0
171,4,11,easy_d00,Easy,d20_inf,20.0,,20360624,20464631,"[15.0, 25.200000000000003, -0.9997030472006159]","[28.3, 4.5, -0.9997030472006159]",24.604471138392714,True,,0.5174405574798584,1,24.604471138392714,248,True,True,,3,4,139
172,4,12,easy_d00,Easy,d08_12,8.0,12.0,20360624,20464632,"[8.3, 18.0, -1.2457884549282485]","[11.4, 8.8, -1.2457884549282485]",9.708243919473798,True,,0.5106947422027588,1,9.708243919473798,99,True,True,,1,2,12
173,4,13,easy_d00,Easy,d12_16,12.0,16.0,20360624,20464633,"[28.200000000000003, 2.0, 1.5235342507942045]","[28.900000000000002, 16.8, 1.5235342507942045]",14.816544806398015,False,timeout,2.500124931335449,951,0.0,0,False,False,,0,0,0
174,4,14,easy_d00,Easy,d16_20,16.0,20.0,20360624,20464634,"[8.6, 25.1, -0.8900725499732718]","[20.1, 10.9, -0.8900725499732718]",18.272657168567466,True,,0.5710303783416748,33,18.446228598013153,188,True,True,,2,3,71
175,4,15,easy_d00,Easy,d20_inf,20.0,,20360624,20464635,"[2.2, 28.700000000000003, -0.8203489599281011]","[16.0, 13.9, -0.8203489599281011]",20.235612172603034,True,,0.43816399574279785,1,20.235612172603034,204,True,True,,2,3,89
176,4,16,easy_d00,Easy,d08_12,8.0,12.0,20360624,20464636,"[18.1, 27.5, -2.224879051209257]","[11.200000000000001, 18.5, -2.224879051209257]",11.34063490286148,True,,1.1869862079620361,428,11.378620624711441,117,True,True,,2,3,92
177,4,17,easy_d00,Easy,d12_16,12.0,16.0,20360624,20464637,"[20.8, 15.200000000000001, 2.527234115661269]","[7.9, 24.3, 2.527234115661269]",15.786703265723341,False,timeout,2.5068697929382324,911,0.0,0,False,False,,0,0,0
178,4,18,easy_d00,Easy,d16_20,16.0,20.0,20360624,20464638,"[25.200000000000003, 10.8, 2.1941303187265326]","[14.200000000000001, 26.1, 2.1941303187265326]",18.843831882077488,True,,1.997218132019043,785,19.306270811212272,195,True,False,short_progress,0,0,167
179,4,19,easy_d00,Easy,d20_inf,20.0,,20360624,20464639,"[24.3, 24.0, 3.0890095919788516]","[1.5, 25.200000000000003, 3.0890095919788516]",22.83155710852854,False,timeout,2.506398916244507,1073,0.0,0,False,False,,0,0,0
180,4,20,easy_d00,Easy,d08_12,8.0,12.0,20360624,20464640,"[27.6, 22.0, -2.6089490463602765]","[18.1, 16.400000000000002, -2.6089490463602765]",11.027692415006866,True,,0.4182455539703369,1,11.027692415006866,112,True,True,,1,2,19
181,4,21,easy_d00,Easy,d12_16,12.0,16.0,20360624,20464641,"[1.0, 23.3, -0.3168244858682192]","[13.200000000000001, 19.3, -0.3168244858682192]",12.839003076563227,True,,0.5183634757995605,1,12.839003076563227,130,True,True,,1,2,28
182,4,22,easy_d00,Easy,d16_20,16.0,20.0,20360624,20464642,"[8.8, 11.700000000000001, 0.3217505543966422]","[25.6, 17.3, 0.3217505543966422]",17.708754896942924,True,,0.6747374534606934,57,18.135444175710877,184,True,True,,2,3,67
183,4,23,easy_d00,Easy,d20_inf,20.0,,20360624,20464643,"[4.9, 28.8, -0.8352570071037916]","[28.700000000000003, 2.5, -0.8352570071037916]",35.47012827718558,True,,0.6444382667541504,41,35.973687844317354,363,True,True,,4,5,329
184,4,24,easy_d00,Easy,d08_12,8.0,12.0,20360624,20464644,"[8.700000000000001, 8.4, -0.19043511541355412]","[17.0, 6.800000000000001, -0.19043511541355412]",8.452810183601663,True,,0.40163278579711914,1,8.452810183601663,86,True,True,,1,2,6
185,4,25,easy_d00,Easy,d12_16,12.0,16.0,20360624,20464645,"[8.1, 8.3, 0.21406068356382146]","[21.900000000000002, 11.3, 0.21406068356382146]",14.122322755127787,True,,0.9047820568084717,157,14.37701587105567,147,True,True,,3,4,67
186,4,26,easy_d00,Easy,d16_20,16.0,20.0,20360624,20464646,"[1.4000000000000001, 27.700000000000003, -0.5308778051194994]","[16.900000000000002, 18.6, -0.5308778051194994]",17.973869922751753,True,,0.5889458656311035,17,18.295610116867422,185,True,True,,2,3,67
187,4,27,easy_d00,Easy,d20_inf,20.0,,20360624,20464647,"[26.400000000000002, 8.9, -2.923384112839858]","[3.4000000000000004, 3.8000000000000003, -2.923384112839858]",23.558650216003464,True,,0.9567480087280273,265,23.916898131223952,242,True,True,,4,5,205
188,4,28,easy_d00,Easy,d08_12,8.0,12.0,20360624,20464648,"[6.800000000000001, 6.6000000000000005, 0.922464337707636]","[11.8, 13.200000000000001, 0.922464337707636]",8.280096617793781,True,,0.5596575736999512,1,8.280096617793781,84,True,True,,1,2,5
189,4,29,easy_d00,Easy,d12_16,12.0,16.0,20360624,20464649,"[11.8, 26.200000000000003, -1.849095985800008]","[8.0, 12.9, -1.849095985800008]",13.832208789632988,True,,0.5779502391815186,1,13.832208789632988,140,True,True,,1,2,33
190,4,30,easy_d00,Easy,d16_20,16.0,20.0,20360624,20464650,"[15.9, 0.7000000000000001, 2.7001020828130953]","[1.3, 7.6000000000000005, 2.7001020828130953]",16.148374531202823,True,,0.4068419933319092,17,16.494773427900558,168,True,True,,2,3,67
191,4,31,easy_d00,Easy,d20_inf,20.0,,20360624,20464651,"[1.1, 7.4, -0.06706345843566913]","[27.900000000000002, 5.6000000000000005, -0.06706345843566913]",26.86037974415105,True,,0.6946873664855957,145,27.3876773752278,276,True,True,,3,4,178
